,Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscriber Type,Zip Code
189,913162,437,8/31/2015 18:23,Embarcadero at Folsom,51,8/31/2015 18:30,San Francisco Caltrain 2 (330 Townsend),69.0,410.0,Subscriber,94303
190,913161,1283,8/31/2015 18:23,Embarcadero at Sansome,60,8/31/2015 18:44,San Francisco Caltrain 2 (330 Townsend),69.0,526.0,Customer,19127
191,913160,537,8/31/2015 18:23,Market at 4th,76,8/31/2015 18:32,San Francisco Caltrain (Townsend at 4th),70.0,274.0,Subscriber,94002
192,913159,241,8/31/2015 18:22,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 18:26,Steuart at Market,74.0,470.0,Subscriber,94965
193,913158,1152,8/31/2015 18:22,Yerba Buena Center of the Arts (3rd @ Howard),68,8/31/2015 18:41,Golden Gate at Polk,59.0,420.0,Subscriber,94043
194,913157,331,8/31/2015 18:21,5th at Howard,57,8/31/2015 18:26,San Francisco Caltrain 2 (330 Townsend),69.0,407.0,Subscriber,94402
195,913156,176,8/31/2015 18:20,Townsend at 7th,65,8/31/2015 18:23,San Francisco Caltrain 2 (330 Townsend),69.0,508.0,Subscriber,94063
196,913155,296,8/31/2015 18:20,Commercial at Montgomery,45,8/31/2015 18:25,Yerba Buena Center of the Arts (3rd @ Howard),68.0,877.0,Subscriber,94107
197,913153,305,8/31/2015 18:20,2nd at Townsend,61,8/31/2015 18:25,2nd at Folsom,62.0,621.0,Subscriber,94107
198,913152,267,8/31/2015 18:19,Market at Sansome,77,8/31/2015 18:24,Harry Bridges Plaza (Ferry Building),50.0,475.0,Subscriber,94105
199,913151,399,8/31/2015 18:18,Castro Street and El Camino Real,32,8/31/2015 18:25,Mountain View Caltrain Station,28.0,175.0,Subscriber,94040
200,913150,534,8/31/2015 18:18,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 18:27,San Francisco Caltrain 2 (330 Townsend),69.0,431.0,Subscriber,94062
201,913149,599,8/31/2015 18:17,Davis at Jackson,42,8/31/2015 18:27,Powell at Post (Union Square),71.0,489.0,Subscriber,94109
202,913148,667,8/31/2015 18:17,Yerba Buena Center of the Arts (3rd @ Howard),68,8/31/2015 18:29,Steuart at Market,74.0,579.0,Customer,90007
203,913147,353,8/31/2015 18:17,Powell Street BART,39,8/31/2015 18:23,Mechanics Plaza (Market at Battery),75.0,469.0,Subscriber,94103
204,913146,456,8/31/2015 18:16,Embarcadero at Sansome,60,8/31/2015 18:24,Harry Bridges Plaza (Ferry Building),50.0,583.0,Subscriber,94566
205,913145,461,8/31/2015 18:16,2nd at Folsom,62,8/31/2015 18:24,San Francisco Caltrain 2 (330 Townsend),69.0,606.0,Subscriber,95125
206,913144,990,8/31/2015 18:15,Broadway St at Battery St,82,8/31/2015 18:31,San Francisco Caltrain (Townsend at 4th),70.0,527.0,Subscriber,94303
207,913142,356,8/31/2015 18:15,Broadway St at Battery St,82,8/31/2015 18:21,Temporary Transbay Terminal (Howard at Beale),55.0,589.0,Subscriber,94602
208,913141,446,8/31/2015 18:14,Market at Sansome,77,8/31/2015 18:22,San Francisco Caltrain 2 (330 Townsend),69.0,517.0,Subscriber,95134
209,913140,523,8/31/2015 18:14,Howard at 2nd,63,8/31/2015 18:23,San Francisco Caltrain 2 (330 Townsend),69.0,66.0,Subscriber,94002
210,913138,516,8/31/2015 18:14,Powell at Post (Union Square),71,8/31/2015 18:22,Howard at 2nd,63.0,465.0,Customer,43214
211,913137,763,8/31/2015 18:13,South Van Ness at Market,66,8/31/2015 18:26,San Francisco Caltrain 2 (330 Townsend),69.0,368.0,Subscriber,94010
212,913136,434,8/31/2015 18:13,San Francisco City Hall,58,8/31/2015 18:20,Market at 4th,76.0,332.0,Subscriber,94105
213,913135,399,8/31/2015 18:13,2nd at Folsom,62,8/31/2015 18:19,Clay at Battery,41.0,421.0,Subscriber,94920
214,913134,231,8/31/2015 18:12,Santa Clara at Almaden,4,8/31/2015 18:16,San Jose Diridon Caltrain Station,2.0,688.0,Subscriber,94158
215,913133,1058,8/31/2015 18:11,Embarcadero at Vallejo,48,8/31/2015 18:29,Mechanics Plaza (Market at Battery),75.0,325.0,Customer,94597
216,913131,829,8/31/2015 18:09,Harry Bridges Plaza (Ferry Building),50,8/31/2015 18:23,San Francisco Caltrain 2 (330 Townsend),69.0,403.0,Subscriber,94086
217,913130,469,8/31/2015 18:10,Redwood City Medical Center,26,8/31/2015 18:17,Redwood City Caltrain Station,22.0,690.0,Subscriber,94040
218,913129,969,8/31/2015 18:09,Davis at Jackson,42,8/31/2015 18:25,San Francisco Caltrain 2 (330 Townsend),69.0,353.0,Subscriber,94111
219,913128,384,8/31/2015 18:08,Yerba Buena Center of the Arts (3rd @ Howard),68,8/31/2015 18:15,San Francisco Caltrain (Townsend at 4th),70.0,560.0,Subscriber,94070
220,913127,1139,8/31/2015 18:08,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 18:27,Embarcadero at Sansome,60.0,385.0,Subscriber,94111
221,913126,504,8/31/2015 18:08,Powell Street BART,39,8/31/2015 18:16,Steuart at Market,74.0,411.0,Subscriber,94941
222,913125,394,8/31/2015 18:08,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 18:14,5th at Howard,57.0,456.0,Subscriber,94103
223,913124,794,8/31/2015 18:08,Steuart at Market,74,8/31/2015 18:21,San Francisco Caltrain (Townsend at 4th),70.0,193.0,Subscriber,95134
224,913123,702,8/31/2015 18:08,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 18:19,Market at Sansome,77.0,611.0,Subscriber,94109
225,913122,419,8/31/2015 18:07,Townsend at 7th,65,8/31/2015 18:14,2nd at Townsend,61.0,418.0,Subscriber,94107
226,913121,720,8/31/2015 18:06,Mechanics Plaza (Market at Battery),75,8/31/2015 18:18,Embarcadero at Sansome,60.0,390.0,Subscriber,94109
227,913120,872,8/31/2015 18:06,Steuart at Market,74,8/31/2015 18:20,Golden Gate at Polk,59.0,448.0,Subscriber,94102
228,913118,253,8/31/2015 18:05,Adobe on Almaden,5,8/31/2015 18:10,San Jose Diridon Caltrain Station,2.0,660.0,Subscriber,94043
229,913117,570,8/31/2015 18:05,2nd at Townsend,61,8/31/2015 18:14,Harry Bridges Plaza (Ferry Building),50.0,291.0,Subscriber,94960
230,913116,469,8/31/2015 18:04,Market at 10th,67,8/31/2015 18:12,Powell Street BART,39.0,300.0,Subscriber,94112
231,913115,500,8/31/2015 18:04,Market at 10th,67,8/31/2015 18:12,San Francisco Caltrain 2 (330 Townsend),69.0,625.0,Subscriber,94065
232,913114,264,8/31/2015 18:04,Mountain View Caltrain Station,28,8/31/2015 18:08,Mountain View City Hall,27.0,197.0,Subscriber,94041
233,913113,153,8/31/2015 18:03,San Antonio Shopping Center,31,8/31/2015 18:06,San Antonio Caltrain Station,29.0,10.0,Subscriber,94103
234,913112,290,8/31/2015 18:03,San Jose Diridon Caltrain Station,2,8/31/2015 18:08,Santa Clara at Almaden,4.0,205.0,Subscriber,95110
235,913111,296,8/31/2015 18:03,Santa Clara at Almaden,4,8/31/2015 18:08,San Jose Diridon Caltrain Station,2.0,14.0,Subscriber,94158
236,913110,618,8/31/2015 18:03,Embarcadero at Folsom,51,8/31/2015 18:13,San Francisco Caltrain (Townsend at 4th),70.0,422.0,Subscriber,95129
237,913108,293,8/31/2015 18:03,Market at 4th,76,8/31/2015 18:08,Temporary Transbay Terminal (Howard at Beale),55.0,340.0,Subscriber,94501
238,913107,283,8/31/2015 18:03,2nd at Folsom,62,8/31/2015 18:07,Market at Sansome,77.0,375.0,Subscriber,94549
239,913104,325,8/31/2015 18:02,Yerba Buena Center of the Arts (3rd @ Howard),68,8/31/2015 18:08,San Francisco Caltrain (Townsend at 4th),70.0,575.0,Subscriber,94041
240,913103,1116,8/31/2015 18:02,Commercial at Montgomery,45,8/31/2015 18:21,Townsend at 7th,65.0,370.0,Subscriber,94107
241,913102,772,8/31/2015 18:02,Powell at Post (Union Square),71,8/31/2015 18:15,South Van Ness at Market,66.0,96.0,Subscriber,94115
242,913101,357,8/31/2015 18:01,Broadway St at Battery St,82,8/31/2015 18:07,Temporary Transbay Terminal (Howard at Beale),55.0,379.0,Subscriber,94610
243,913100,263,8/31/2015 18:01,2nd at Folsom,62,8/31/2015 18:06,2nd at Townsend,61.0,621.0,Subscriber,94107
244,913099,250,8/31/2015 18:01,Broadway St at Battery St,82,8/31/2015 18:05,Beale at Market,56.0,440.0,Subscriber,94618
245,913097,570,8/31/2015 18:00,2nd at Townsend,61,8/31/2015 18:10,Davis at Jackson,42.0,502.0,Subscriber,94111
246,913096,227,8/31/2015 18:00,Cowper at University,37,8/31/2015 18:04,Palo Alto Caltrain Station,34.0,689.0,Subscriber,94107
247,913095,309,8/31/2015 18:00,Embarcadero at Sansome,60,8/31/2015 18:05,Steuart at Market,74.0,448.0,Subscriber,94549
248,913094,579,8/31/2015 18:00,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 18:09,San Francisco Caltrain (Townsend at 4th),70.0,417.0,Customer,94066
249,913093,701,8/31/2015 18:00,Market at Sansome,77,8/31/2015 18:11,Golden Gate at Polk,59.0,599.0,Subscriber,94105
250,913092,278,8/31/2015 18:00,2nd at Folsom,62,8/31/2015 18:04,Temporary Transbay Terminal (Howard at Beale),55.0,518.0,Subscriber,94710
251,913090,860,8/31/2015 18:00,Steuart at Market,74,8/31/2015 18:14,Golden Gate at Polk,59.0,498.0,Subscriber,94109
252,913089,563,8/31/2015 17:59,Powell Street BART,39,8/31/2015 18:09,San Francisco Caltrain 2 (330 Townsend),69.0,137.0,Subscriber,94306
253,913086,485,8/31/2015 17:59,5th at Howard,57,8/31/2015 18:07,San Francisco Caltrain 2 (330 Townsend),69.0,462.0,Subscriber,94401
254,913085,207,8/31/2015 17:59,Townsend at 7th,65,8/31/2015 18:02,San Francisco Caltrain 2 (330 Townsend),69.0,456.0,Subscriber,94103
255,913084,547,8/31/2015 17:58,Howard at 2nd,63,8/31/2015 18:08,Embarcadero at Sansome,60.0,279.0,Customer,nil
256,913083,979,8/31/2015 17:58,Steuart at Market,74,8/31/2015 18:15,Townsend at 7th,65.0,236.0,Subscriber,94107
257,913082,600,8/31/2015 17:58,Embarcadero at Sansome,60,8/31/2015 18:08,Embarcadero at Bryant,54.0,632.0,Subscriber,94107
258,913079,889,8/31/2015 17:57,Broadway St at Battery St,82,8/31/2015 18:12,San Francisco Caltrain (Townsend at 4th),70.0,542.0,Subscriber,95130
259,913078,926,8/31/2015 17:57,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 18:12,Embarcadero at Sansome,60.0,557.0,Subscriber,94133
260,913076,776,8/31/2015 17:57,Broadway St at Battery St,82,8/31/2015 18:09,2nd at Townsend,61.0,505.0,Subscriber,95111
261,913075,355,8/31/2015 17:56,Mountain View Caltrain Station,28,8/31/2015 18:02,Evelyn Park and Ride,30.0,107.0,Subscriber,94087
262,913072,481,8/31/2015 17:55,Steuart at Market,74,8/31/2015 18:03,2nd at Townsend,61.0,291.0,Subscriber,94107
263,913071,258,8/31/2015 17:55,Paseo de San Antonio,7,8/31/2015 17:59,SJSU - San Salvador at 9th,16.0,156.0,Subscriber,95112
264,913069,1212,8/31/2015 17:54,Embarcadero at Vallejo,48,8/31/2015 18:15,San Francisco Caltrain (Townsend at 4th),70.0,635.0,Subscriber,94086
265,913068,497,8/31/2015 17:54,Yerba Buena Center of the Arts (3rd @ Howard),68,8/31/2015 18:02,San Francisco Caltrain (Townsend at 4th),70.0,359.0,Customer,94086
266,913067,246,8/31/2015 17:54,Palo Alto Caltrain Station,34,8/31/2015 17:58,Cowper at University,37.0,715.0,Subscriber,94040
267,913066,212,8/31/2015 17:54,Yerba Buena Center of the Arts (3rd @ Howard),68,8/31/2015 17:57,Post at Kearny,47.0,394.0,Subscriber,94110
268,913065,254,8/31/2015 17:53,Palo Alto Caltrain Station,34,8/31/2015 17:58,Cowper at University,37.0,230.0,Subscriber,94301
269,913062,508,8/31/2015 17:53,Davis at Jackson,42,8/31/2015 18:02,Howard at 2nd,63.0,66.0,Subscriber,94107
270,913061,877,8/31/2015 17:53,Steuart at Market,74,8/31/2015 18:08,San Francisco Caltrain (Townsend at 4th),70.0,495.0,Subscriber,94010
271,913060,1088,8/31/2015 17:53,Steuart at Market,74,8/31/2015 18:11,San Francisco Caltrain (Townsend at 4th),70.0,501.0,Subscriber,94010
272,913057,590,8/31/2015 17:52,Spear at Folsom,49,8/31/2015 18:02,San Francisco Caltrain (Townsend at 4th),70.0,611.0,Subscriber,94404
273,913056,437,8/31/2015 17:51,2nd at Folsom,62,8/31/2015 17:59,Steuart at Market,74.0,193.0,Subscriber,94114
274,913055,545,8/31/2015 17:51,Market at 10th,67,8/31/2015 18:00,San Francisco Caltrain 2 (330 Townsend),69.0,344.0,Subscriber,94582
275,913052,426,8/31/2015 17:51,San Antonio Caltrain Station,29,8/31/2015 17:58,Rengstorff Avenue / California Street,33.0,118.0,Subscriber,94040
276,913051,614,8/31/2015 17:51,2nd at Townsend,61,8/31/2015 18:01,Davis at Jackson,42.0,353.0,Subscriber,94111
277,913048,742,8/31/2015 17:49,South Van Ness at Market,66,8/31/2015 18:02,San Francisco Caltrain 2 (330 Townsend),69.0,334.0,Subscriber,94085
278,913047,439,8/31/2015 17:49,Steuart at Market,74,8/31/2015 17:57,Post at Kearny,47.0,472.0,Subscriber,94105
279,913046,309,8/31/2015 17:49,2nd at Folsom,62,8/31/2015 17:55,San Francisco Caltrain (Townsend at 4th),70.0,432.0,Subscriber,94305
280,913043,361,8/31/2015 17:49,2nd at Townsend,61,8/31/2015 17:55,Howard at 2nd,63.0,564.0,Subscriber,94608
281,913042,893,8/31/2015 17:48,Steuart at Market,74,8/31/2015 18:03,San Francisco Caltrain (Townsend at 4th),70.0,500.0,Subscriber,94404
282,913041,330,8/31/2015 17:48,2nd at Folsom,62,8/31/2015 17:53,Harry Bridges Plaza (Ferry Building),50.0,601.0,Subscriber,94960
283,913040,373,8/31/2015 17:48,Spear at Folsom,49,8/31/2015 17:54,Embarcadero at Vallejo,48.0,635.0,Subscriber,94103
284,913039,866,8/31/2015 17:48,Davis at Jackson,42,8/31/2015 18:02,Civic Center BART (7th at Market),72.0,530.0,Subscriber,94103
285,913038,359,8/31/2015 17:48,Townsend at 7th,65,8/31/2015 17:54,Civic Center BART (7th at Market),72.0,555.0,Subscriber,94518
286,913035,499,8/31/2015 17:47,Commercial at Montgomery,45,8/31/2015 17:55,Embarcadero at Bryant,54.0,522.0,Subscriber,94010
287,913033,379,8/31/2015 17:47,2nd at Folsom,62,8/31/2015 17:53,Steuart at Market,74.0,191.0,Subscriber,94563
288,913032,1082,8/31/2015 17:47,Market at Sansome,77,8/31/2015 18:05,San Francisco Caltrain 2 (330 Townsend),69.0,541.0,Subscriber,94303
289,913031,695,8/31/2015 17:47,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 17:58,San Francisco City Hall,58.0,593.0,Subscriber,94102
290,913030,696,8/31/2015 17:47,San Francisco Caltrain (Townsend at 4th),70,8/31/2015 17:58,Embarcadero at Sansome,60.0,448.0,Subscriber,94111
291,913029,624,8/31/2015 17:46,Harry Bridges Plaza (Ferry Building),50,8/31/2015 17:57,2nd at Townsend,61.0,502.0,Subscriber,94022
292,913028,277,8/31/2015 17:46,Commercial at Montgomery,45,8/31/2015 17:51,Mechanics Plaza (Market at Battery),75.0,317.0,Subscriber,94704
293,913026,525,8/31/2015 17:45,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 17:54,San Francisco Caltrain 2 (330 Townsend),69.0,395.0,Subscriber,94022
294,913025,361,8/31/2015 17:45,2nd at Folsom,62,8/31/2015 17:51,Harry Bridges Plaza (Ferry Building),50.0,288.0,Subscriber,94973
295,913023,572,8/31/2015 17:45,Embarcadero at Folsom,51,8/31/2015 17:55,San Francisco Caltrain (Townsend at 4th),70.0,372.0,Subscriber,95070
296,913022,728,8/31/2015 17:45,Market at 10th,67,8/31/2015 17:57,Washington at Kearny,46.0,480.0,Subscriber,94556
297,913021,398,8/31/2015 17:44,Embarcadero at Sansome,60,8/31/2015 17:51,Embarcadero at Folsom,51.0,267.0,Subscriber,94124
298,913020,262,8/31/2015 17:43,Townsend at 7th,65,8/31/2015 17:48,San Francisco Caltrain 2 (330 Townsend),69.0,134.0,Subscriber,94040
299,913019,710,8/31/2015 17:43,Powell Street BART,39,8/31/2015 17:55,Townsend at 7th,65.0,607.0,Subscriber,94107
300,913018,276,8/31/2015 17:43,5th at Howard,57,8/31/2015 17:48,2nd at Folsom,62.0,432.0,Subscriber,94105
301,913016,500,8/31/2015 17:42,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 17:50,Embarcadero at Bryant,54.0,436.0,Subscriber,94105
302,913013,350,8/31/2015 17:41,Castro Street and El Camino Real,32,8/31/2015 17:47,Mountain View Caltrain Station,28.0,142.0,Subscriber,94111
303,913011,343,8/31/2015 17:41,2nd at South Park,64,8/31/2015 17:47,Market at Sansome,77.0,388.0,Subscriber,94610
304,913010,1075,8/31/2015 17:41,Townsend at 7th,65,8/31/2015 17:59,Temporary Transbay Terminal (Howard at Beale),55.0,470.0,Subscriber,94551
305,913009,725,8/31/2015 17:40,Harry Bridges Plaza (Ferry Building),50,8/31/2015 17:53,San Francisco Caltrain (Townsend at 4th),70.0,360.0,Subscriber,94111
306,913006,217,8/31/2015 17:39,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 17:43,Embarcadero at Bryant,54.0,594.0,Subscriber,94010
307,913005,281,8/31/2015 17:39,Davis at Jackson,42,8/31/2015 17:44,Embarcadero at Sansome,60.0,526.0,Subscriber,94107
308,913004,411,8/31/2015 17:39,Yerba Buena Center of the Arts (3rd @ Howard),68,8/31/2015 17:46,Steuart at Market,74.0,495.0,Subscriber,94939
309,913001,433,8/31/2015 17:39,Market at 4th,76,8/31/2015 17:46,San Francisco Caltrain (Townsend at 4th),70.0,441.0,Subscriber,94303
310,913000,782,8/31/2015 17:39,Market at 10th,67,8/31/2015 17:52,Spear at Folsom,49.0,361.0,Subscriber,94105
311,912999,598,8/31/2015 17:38,Davis at Jackson,42,8/31/2015 17:48,Howard at 2nd,63.0,331.0,Subscriber,94024
312,912998,691,8/31/2015 17:38,Yerba Buena Center of the Arts (3rd @ Howard),68,8/31/2015 17:50,South Van Ness at Market,66.0,428.0,Subscriber,94102
313,912997,286,8/31/2015 17:38,Castro Street and El Camino Real,32,8/31/2015 17:43,Mountain View Caltrain Station,28.0,251.0,Subscriber,94401
314,912994,227,8/31/2015 17:37,Townsend at 7th,65,8/31/2015 17:41,San Francisco Caltrain 2 (330 Townsend),69.0,338.0,Subscriber,94301
315,912993,700,8/31/2015 17:37,Beale at Market,56,8/31/2015 17:48,Golden Gate at Polk,59.0,393.0,Subscriber,94109
316,912990,636,8/31/2015 17:37,Powell Street BART,39,8/31/2015 17:47,San Francisco Caltrain (Townsend at 4th),70.0,310.0,Subscriber,94102
317,912989,681,8/31/2015 17:36,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 17:48,Townsend at 7th,65.0,508.0,Subscriber,94102
318,912988,293,8/31/2015 17:36,Steuart at Market,74,8/31/2015 17:41,Howard at 2nd,63.0,282.0,Customer,nil
319,912987,405,8/31/2015 17:36,Civic Center BART (7th at Market),72,8/31/2015 17:43,Market at Sansome,77.0,541.0,Subscriber,94608
320,912986,442,8/31/2015 17:36,5th at Howard,57,8/31/2015 17:43,Powell at Post (Union Square),71.0,465.0,Customer,43214
321,912985,613,8/31/2015 17:36,Civic Center BART (7th at Market),72,8/31/2015 17:46,San Francisco Caltrain 2 (330 Townsend),69.0,492.0,Subscriber,94040
322,912982,847,8/31/2015 17:35,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 17:50,San Francisco Caltrain (Townsend at 4th),70.0,187.0,Subscriber,95110
323,912981,893,8/31/2015 17:35,Clay at Battery,41,8/31/2015 17:50,2nd at Townsend,61.0,269.0,Subscriber,94111
324,912980,646,8/31/2015 17:35,Howard at 2nd,63,8/31/2015 17:46,San Francisco Caltrain (Townsend at 4th),70.0,427.0,Subscriber,94025
325,912979,996,8/31/2015 17:35,Davis at Jackson,42,8/31/2015 17:51,San Francisco Caltrain (Townsend at 4th),70.0,328.0,Customer,94107
326,912977,526,8/31/2015 17:35,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 17:43,San Francisco Caltrain 2 (330 Townsend),69.0,507.0,Subscriber,94025
327,912975,652,8/31/2015 17:34,Steuart at Market,74,8/31/2015 17:45,San Francisco Caltrain (Townsend at 4th),70.0,559.0,Subscriber,94025
328,912974,688,8/31/2015 17:34,Golden Gate at Polk,59,8/31/2015 17:45,Temporary Transbay Terminal (Howard at Beale),55.0,602.0,Subscriber,94610
329,912973,229,8/31/2015 17:32,South Van Ness at Market,66,8/31/2015 17:35,Civic Center BART (7th at Market),72.0,574.0,Subscriber,94803
330,912972,221,8/31/2015 17:33,Davis at Jackson,42,8/31/2015 17:37,Temporary Transbay Terminal (Howard at Beale),55.0,320.0,Subscriber,94611
331,912969,559,8/31/2015 17:33,Townsend at 7th,65,8/31/2015 17:42,2nd at Folsom,62.0,288.0,Subscriber,94127
332,912967,737,8/31/2015 17:32,Washington at Kearny,46,8/31/2015 17:45,San Francisco Caltrain (Townsend at 4th),70.0,540.0,Subscriber,94087
333,912966,642,8/31/2015 17:32,Davis at Jackson,42,8/31/2015 17:43,San Francisco Caltrain (Townsend at 4th),70.0,408.0,Subscriber,95014
334,912963,353,8/31/2015 17:32,Howard at 2nd,63,8/31/2015 17:38,Harry Bridges Plaza (Ferry Building),50.0,404.0,Subscriber,94115
335,912962,757,8/31/2015 17:32,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 17:44,Embarcadero at Folsom,51.0,553.0,Subscriber,94608
336,912961,268,8/31/2015 17:32,Embarcadero at Sansome,60,8/31/2015 17:36,Steuart at Market,74.0,501.0,Subscriber,94597
337,912960,250,8/31/2015 17:32,Santa Clara at Almaden,4,8/31/2015 17:36,San Jose Diridon Caltrain Station,2.0,165.0,Subscriber,94110
338,912959,631,8/31/2015 17:32,Beale at Market,56,8/31/2015 17:42,San Francisco Caltrain (Townsend at 4th),70.0,597.0,Subscriber,94010
339,912958,312,8/31/2015 17:32,Howard at 2nd,63,8/31/2015 17:37,Steuart at Market,74.0,548.0,Subscriber,94590
340,912957,678,8/31/2015 17:31,Market at 4th,76,8/31/2015 17:43,Embarcadero at Sansome,60.0,585.0,Subscriber,94111
341,912956,1034,8/31/2015 17:31,Harry Bridges Plaza (Ferry Building),50,8/31/2015 17:48,San Francisco Caltrain (Townsend at 4th),70.0,587.0,Subscriber,94087
342,912955,590,8/31/2015 17:30,2nd at Folsom,62,8/31/2015 17:40,San Francisco Caltrain 2 (330 Townsend),69.0,558.0,Subscriber,94025
343,912954,144,8/31/2015 17:30,Temporary Transbay Terminal (Howard at Beale),55,8/31/2015 17:32,Spear at Folsom,49.0,635.0,Subscriber,94941
344,912953,253,8/31/2015 17:29,San Francisco Caltrain 2 (330 Townsend),69,8/31/2015 17:34,Townsend at 7th,65.0,470.0,Subscriber,94107
345,912951,735,8/31/2015 17:29,Market at Sansome,77,8/31/2015 17:41,San Francisco Caltrain 2 (330 Townsend),69.0,525.0,Subscriber,94002
346,912950,419,8/31/2015 17:29,Commercial at Montgomery,45,8/31/2015 17:36,Temporary Transbay Terminal (Howard at Beale),55.0,594.0,Subscriber,94611
347,912949,409,8/31/2015 17:29,2nd at South Park,64,8/31/2015 17:36,Market at Sansome,77.0,335.0,Subscriber,94612
348,912948,264,8/31/2015 17:29,Mountain View City Hall,27,8/31/2015 17:33,Mountain View Caltrain Station,28.0,258.0,Subscriber,94110
